0.6239721780043481 0.060387849069475696 0.887338528083271
0.2374017414121018 0.4806181736154299 0.49115932074606694
0.5540750555856941 0.10155030763704087 0.6360722216647514
0.6850886231190618 0.560213677820073 0.4243970821787212
0.6724740990295793 0.3093182787271821 0.616692960923674
0.0625497794039126 0.4704763690761299 0.7456416305493254
0.640852273731736 0.45208734184785915 0.9575022598207305
0.3846847947173938 0.4392067458424086 0.3915692675699671
0.5150846629722335 0.37217728202305533 0.20569112466862616
0.04936541157927743 0.20010245550951622 0.39108141511087235
0.5844263963099757 0.42409635245711663 0.5060185998654874
0.54870338414958 0.507977110223232 0.4879513891724121
0.9927639611554404 0.20450943819013445 0.015231555529313323
0.02487743442117174 0.747699597755339 0.6222230574460864
0.7774509048379302 0.7391088407300774 0.3051295822941327
0.6588795213983127 0.11669766143747551 0.554234744283479
0.3481251804945007 0.3138671320480112 0.8877673235170593
0.1489768836667793 0.24396060266792952 0.8525845981394052
0.7129121115156426 0.6830775531067682 0.223249235740559
0.392196696833512 0.7080586581779684 0.3551742333192599
